"","Year","y1_statefips","y1_countyfips","n2","pop_estimate","outflow_per_Capita","percentage_change","data_issue_outflow"
"15110",2004,"20","009",1105,27390,0.0403431909456006,NA,0
"15111",2005,"20","009",1141,27536,0.0414366647298083,2.71042958818534,0
"15112",2006,"20","009",1196,27460,0.0435542607428988,5.11044029942684,0
"15113",2007,"20","009",1290,27492,0.046922741161065,7.73398597682659,0
"15114",2008,"20","009",1320,27314,0.0483268653437797,2.99241721172036,0
"15115",2009,"20","009",1075,27526,0.0390539853229674,-19.1878367339749,0
"15116",2010,"20","009",1057,27675,0.038193315266486,-2.20379571857734,0
"15117",2011,"20","009",1197,27697,0.0432176770047298,13.1550814669722,0
"15118",2012,"20","009",1178,27520,0.0428052325581395,-0.954342008121082,0
"15119",2013,"20","009",1112,27443,0.0405203512735488,-5.33785508929853,0
"15120",2014,"20","009",745,27334,0.0272554327943221,-32.7364350562427,0
"15121",2015,"20","009",1078,27159,0.0396921830700689,45.6303532935922,0
"15122",2016,"20","009",1509,26878,0.0561425701317062,41.4449037297782,0
"15123",2017,"20","009",1073,26394,0.0406531787527468,-27.5893877722777,0
"15124",2018,"20","009",1015,26057,0.0389530644356603,-4.18199601912232,0
"15125",2019,"20","009",1067,25779,0.0413902789091896,6.25679778687239,0
"15126",2020,"20","009",977,25419,0.0384358157283922,-7.138060575237,0
"15127",2004,"20","011",699,15110,0.0462607544672402,NA,0
"15128",2005,"20","011",703,15002,0.0468604186108519,1.29626970099741,0
"15129",2006,"20","011",709,14990,0.0472981987991995,0.934221676470894,0
"15130",2007,"20","011",714,15038,0.0474797180476127,0.383776238887823,0
"15131",2008,"20","011",661,15127,0.043696701262643,-7.96764795691531,0
"15132",2009,"20","011",609,15157,0.0401794550372765,-8.04922596839913,0
"15133",2010,"20","011",737,15135,0.0486950776346217,21.1939723658394,0
"15134",2011,"20","011",622,14944,0.0416220556745182,-14.5251271867255,0
"15135",2012,"20","011",651,14878,0.0437558811668235,5.12667012170583,0
"15136",2013,"20","011",673,14835,0.0453656892483991,3.67906676462077,0
"15137",2014,"20","011",419,14797,0.0283165506521592,-37.5815707392597,0
"15138",2015,"20","011",640,14733,0.043439896830245,53.4081511687675,0
"15139",2016,"20","011",788,14624,0.0538840262582057,24.0427123222101,0
"15140",2017,"20","011",579,14609,0.0396331028817852,-26.4473989158342,0
"15141",2018,"20","011",578,14542,0.0397469398982258,0.287227111084818,0
"15142",2019,"20","011",716,14534,0.0492637952387505,23.943617709673,0
"15143",2020,"20","011",579,14333,0.0403962882857741,-18.0000483316424,0
"15144",2004,"20","013",551,10253,0.0537403686725836,NA,0
"15145",2005,"20","013",478,10087,0.0473877267770398,-11.8209868157915,0
"15146",2006,"20","013",500,10111,0.0494510928691524,4.35422045421345,0
"15147",2007,"20","013",531,10036,0.0529095257074532,6.99364288561181,0
"15148",2008,"20","013",510,9988,0.0510612735282339,-3.49323142573349,0
"15149",2009,"20","013",431,9972,0.0432210188527878,-15.3546007251677,0
"15150",2010,"20","013",451,9968,0.0452447833065811,4.68236174784834,0
"15151",2011,"20","013",504,9972,0.0505415162454874,11.7068367926869,0
"15152",2012,"20","013",465,9866,0.0471315629434421,-6.7468361761895,0
"15153",2013,"20","013",455,9912,0.0459039548022599,-2.60464127331268,0
"15154",2014,"20","013",280,9785,0.0286152273888605,-37.6628277190362,0
"15155",2015,"20","013",440,9708,0.0453234445817882,58.3892518688563,0
"15156",2016,"20","013",485,9641,0.0503059848563427,10.9932956784943,0
"15157",2017,"20","013",428,9609,0.0445415756062025,-11.4586947588869,0
"15158",2018,"20","013",350,9610,0.036420395421436,-18.2328085036031,0
"15159",2019,"20","013",401,9564,0.0419280635717273,15.1224831212284,0
"15160",2020,"20","013",415,9482,0.0437671377346551,4.38626067188072,0
"15161",2004,"20","015",3177,61849,0.0513670390790474,NA,0
"15162",2005,"20","015",3346,62547,0.0534957711800726,4.14415963853665,0
"15163",2006,"20","015",3263,63571,0.0513284359220399,-4.05141417765,0
"15164",2007,"20","015",3428,64213,0.0533848286172582,4.00634201739872,0
"15165",2008,"20","015",3332,64941,0.0513081104387059,-3.8900905600752,0
"15166",2009,"20","015",3170,65617,0.0483106512031943,-5.84207683713564,0
"15167",2010,"20","015",3450,65901,0.0523512541539582,8.36379318045035,0
"15168",2011,"20","015",3902,65838,0.0592666848932228,13.2096753956021,0
"15169",2012,"20","015",3744,65669,0.0570132025765582,-3.80227495552439,0
"15170",2013,"20","015",3348,65671,0.0509814073182988,-10.5796464426986,0
"15171",2014,"20","015",2468,65861,0.0374728595071438,-26.4970084619581,0
"15172",2015,"20","015",3520,66249,0.0531328774773959,41.7902934983294,0
"15173",2016,"20","015",5068,66652,0.0760367280801776,43.1067385961275,0
"15174",2017,"20","015",3685,66845,0.0551275338469594,-27.4988084852499,0
"15175",2018,"20","015",3436,66833,0.0514117277392905,-6.74038152692343,0
"15176",2019,"20","015",3772,66911,0.0563733915200789,9.65084038013486,0
"15177",2020,"20","015",3560,67390,0.0528268289063659,-6.29119965657871,0
"15178",2004,"20","017",149,2996,0.0497329773030708,NA,0
"15179",2005,"20","017",136,2962,0.0459149223497637,-7.67710915443492,0
"15180",2006,"20","017",177,2949,0.0600203458799593,30.7207827179702,0
"15181",2007,"20","017",135,2840,0.0475352112676056,-20.8015039388876,0
"15182",2008,"20","017",139,2810,0.0494661921708185,4.06221167787004,0
"15183",2009,"20","017",98,2779,0.035264483627204,-28.7099287824149,0
"15184",2010,"20","017",114,2784,0.040948275862069,16.1176108374384,0
"15185",2011,"20","017",97,2769,0.035030697002528,-14.4513504780369,0
"15186",2012,"20","017",112,2743,0.040831206707984,16.5583622416573,0
"15187",2013,"20","017",87,2690,0.0323420074349442,-20.7909585767392,0
"15188",2014,"20","017",86,2654,0.0324039186134137,0.191426517336647,0
"15189",2015,"20","017",114,2656,0.042921686746988,32.4583216587279,0
"15190",2016,"20","017",104,2632,0.0395136778115502,-7.94006292326561,0
"15191",2017,"20","017",101,2651,0.038098830629951,-3.5806517134318,0
"15192",2018,"20","017",82,2600,0.0315384615384615,-17.2193450114242,0
"15193",2019,"20","017",74,2648,0.0279456193353474,-11.3919386928008,0
"15194",2020,"20","017",89,2574,0.0345765345765346,23.7279237279237,0
"15195",2004,"20","019",246,4139,0.0594346460497705,NA,0
"15196",2005,"20","019",314,3989,0.0787164702933066,32.4420611967464,0
"15197",2006,"20","019",234,3836,0.0610010427528676,-22.5053632034431,0
"15198",2007,"20","019",229,3757,0.0609528879425073,-0.0789409626247562,0
"15199",2008,"20","019",182,3735,0.0487282463186078,-20.0558858432274,0
"15200",2009,"20","019",165,3691,0.0447033324302357,-8.25991943575254,0
"15201",2010,"20","019",156,3649,0.0427514387503426,-4.36632701362764,0
"15202",2011,"20","019",248,3610,0.0686980609418283,60.6918104979047,0
"15203",2012,"20","019",179,3559,0.0502950266928913,-26.7882877575252,0
"15204",2013,"20","019",174,3529,0.0493057523377727,-1.96694269824962,0
"15205",2014,"20","019",143,3456,0.0413773148148148,-16.0801471370796,0
"15206",2015,"20","019",173,3387,0.0510776498376144,23.4436068802765,0
"15207",2016,"20","019",207,3360,0.0616071428571429,20.6146779521057,0
"15208",2017,"20","019",134,3315,0.040422322775264,-34.3869543358034,0
"15209",2018,"20","019",132,3304,0.0399515738498789,-1.16457663257562,0
"15210",2019,"20","019",118,3250,0.0363076923076923,-9.12074592074593,0
"15211",2020,"20","019",107,3385,0.0316100443131462,-12.9384372731142,0
"15212",2004,"20","021",1067,22124,0.0482281685047912,NA,0
"15213",2005,"20","021",1021,21750,0.0469425287356322,-2.66574454103782,0
"15214",2006,"20","021",1031,21855,0.0471745595973461,0.49428709522807,0
"15215",2007,"20","021",1233,21896,0.0563116550968213,19.3686927391882,0
"15216",2008,"20","021",1088,21720,0.0500920810313076,-11.0449143340219,0
"15217",2009,"20","021",1011,21658,0.0466802105457568,-6.81119732961057,0
"15218",2010,"20","021",985,21526,0.0457586174858311,-1.97426928702971,0
"15219",2011,"20","021",1236,21359,0.0578678777096306,26.4633437134526,0
"15220",2012,"20","021",1106,21192,0.0521895054737637,-9.81264988558912,0
"15221",2013,"20","021",996,20899,0.0476577826690272,-8.68320702332505,0
"15222",2014,"20","021",726,20768,0.0349576271186441,-26.6486496834797,0
"15223",2015,"20","021",961,20535,0.0467981495008522,33.8710700872863,0
"15224",2016,"20","021",1123,20256,0.0554403633491311,18.4669991024357,0
"15225",2017,"20","021",1067,20129,0.0530080977693875,-4.38717467348955,0
"15226",2018,"20","021",953,20035,0.0475667581731969,-10.2651100966935,0
"15227",2019,"20","021",952,19939,0.0477456241536687,0.376031471012814,0
"15228",2020,"20","021",907,19297,0.0470021246825931,-1.55720965901,0
"15229",2004,"20","023",95,2922,0.0325119780971937,NA,0
"15230",2005,"20","023",107,2880,0.0371527777777778,14.2741228070175,0
"15231",2006,"20","023",121,2866,0.0422191207257502,13.6365118599631,0
"15232",2007,"20","023",135,2810,0.0480427046263345,13.7937119496485,0
"15233",2008,"20","023",151,2778,0.0543556515478762,13.1402821107645,0
"15234",2009,"20","023",100,2743,0.0364564345607,-32.9298177419705,0
"15235",2010,"20","023",138,2714,0.0508474576271186,39.4745762711865,0
"15236",2011,"20","023",98,2693,0.0363906424062384,-28.4317366010645,0
"15237",2012,"20","023",131,2667,0.0491188601424822,34.9766228201067,0
"15238",2013,"20","023",90,2671,0.0336952452265069,-31.4005961686306,0
"15239",2014,"20","023",-1,2686,-0.000372300819061802,-101.10490609746,1
"15240",2015,"20","023",98,2674,0.0366492146596859,-9943.97905759162,1
"15241",2016,"20","023",140,2667,0.05249343832021,43.2320959880015,0
"15242",2017,"20","023",53,2684,0.0197466467958271,-62.3826378539493,0
"15243",2018,"20","023",88,2645,0.0332703213610586,68.4859293077005,0
"15244",2019,"20","023",93,2657,0.0350018818216033,5.20451979334178,0
"15245",2020,"20","023",86,2615,0.032887189292543,-6.0416538168959,0
"15246",2004,"20","025",166,2358,0.0703986429177269,NA,0
"15247",2005,"20","025",158,2298,0.0687554395126197,-2.33414074050773,0
"15248",2006,"20","025",148,2252,0.0657193605683837,-4.41576545180655,0
"15249",2007,"20","025",130,2200,0.0590909090909091,-10.0859950859951,0
"15250",2008,"20","025",114,2225,0.0512359550561798,-13.2929991356958,0
"15251",2009,"20","025",128,2242,0.0570918822479929,11.4293315805124,0
"15252",2010,"20","025",138,2199,0.0627557980900409,9.92070259208732,0
"15253",2011,"20","025",140,2120,0.0660377358490566,5.22969647251844,0
"15254",2012,"20","025",132,2165,0.0609699769053118,-7.67403497195645,0
"15255",2013,"20","025",94,2178,0.0431588613406795,-29.2129281798703,0
"15256",2014,"20","025",66,2114,0.0312204351939451,-27.6615873910505,0
"15257",2015,"20","025",84,2081,0.0403652090341182,29.2909877244332,0
"15258",2016,"20","025",156,2065,0.075544794188862,87.1532341750259,0
"15259",2017,"20","025",70,1995,0.0350877192982456,-53.5537561853351,0
"15260",2018,"20","025",60,1994,0.0300902708124373,-14.2427281845537,0
"15261",2019,"20","025",93,1994,0.0466399197592778,55,0
"15262",2020,"20","025",80,1974,0.0405268490374873,-13.1069494830648,0
"15263",2004,"20","027",418,8447,0.0494850242689712,NA,0
"15264",2005,"20","027",416,8444,0.049265750828991,-0.443110705146655,0
"15265",2006,"20","027",486,8458,0.0574603925277843,16.6335467559161,0
"15266",2007,"20","027",446,8527,0.0523044447050545,-8.97304664293184,0
"15267",2008,"20","027",521,8618,0.0604548619169181,15.5826474362243,0
"15268",2009,"20","027",466,8500,0.0548235294117647,-9.314937337699,0
"15269",2010,"20","027",456,8548,0.0533458118858212,-2.69540750440332,0
"15270",2011,"20","027",553,8529,0.0648376128502755,21.5420865447709,0
"15271",2012,"20","027",451,8504,0.0530338664158043,-18.2050910198201,0
"15272",2013,"20","027",470,8388,0.0560324272770625,5.65404912730361,0
"15273",2014,"20","027",298,8301,0.03589928924226,-35.9312259225369,0
"15274",2015,"20","027",482,8293,0.0581213071264922,61.900996797655,0
"15275",2016,"20","027",604,8105,0.0745219000616903,28.2178666414103,0
"15276",2017,"20","027",370,8006,0.0462153384961279,-37.9842187895502,0
"15277",2018,"20","027",382,8003,0.0477321004623266,3.28194494632081,0
"15278",2019,"20","027",379,8002,0.0473631592101975,-0.772941581358586,0
"15279",2020,"20","027",325,8122,0.0400147746860379,-15.5149796734366,0
"15280",2004,"20","029",419,9739,0.0430228976280932,NA,0
"15281",2005,"20","029",496,9741,0.050918796838107,18.3527833905307,0
"15282",2006,"20","029",492,9560,0.0514644351464435,1.07158523417465,0
"15283",2007,"20","029",494,9525,0.0518635170603675,0.775451849006678,0
"15284",2008,"20","029",508,9541,0.0532438947699403,2.66155823556295,0
"15285",2009,"20","029",404,9545,0.0423258250392876,-20.5057683661727,0
"15286",2010,"20","029",451,9519,0.0473789263578107,11.9385772488374,0
"15287",2011,"20","029",116,9421,0.0123129179492623,-74.0118257297056,0
"15288",2012,"20","029",483,9417,0.0512902198152278,316.556173171777,0
"15289",2013,"20","029",348,9355,0.0371993586317477,-27.4728032639403,0
"15290",2014,"20","029",255,9331,0.0273282606365877,-26.5356671680235,0
"15291",2015,"20","029",507,9188,0.055180670439704,101.917974852109,0
"15292",2016,"20","029",603,9070,0.0664829106945976,20.4822452587697,0
"15293",2017,"20","029",392,8912,0.0439856373429084,-33.8391823051112,0
"15294",2018,"20","029",390,8734,0.0446530799175635,1.51741026156283,0
"15295",2019,"20","029",408,8786,0.0464375142271796,3.99621775902221,0
"15296",2020,"20","029",363,9008,0.040297513321492,-13.2220705777871,0
"15297",2004,"20","031",440,8694,0.0506096158270071,NA,0
"15298",2005,"20","031",428,8622,0.0496404546508931,-1.91497437843994,0
"15299",2006,"20","031",459,8652,0.0530513176144244,6.87113562419796,0
"15300",2007,"20","031",427,8542,0.0499882931397799,-5.77370103586583,0
"15301",2008,"20","031",462,8563,0.0539530538362723,7.93137842375604,0
"15302",2009,"20","031",431,8566,0.0503151996264301,-6.74262891750634,0
"15303",2010,"20","031",416,8585,0.048456610366919,-3.69389224987736,0
"15304",2011,"20","031",477,8487,0.056203605514316,15.9874887837507,0
"15305",2012,"20","031",476,8467,0.0562182591236565,0.0260723652983565,0
"15306",2013,"20","031",472,8377,0.0563447534917035,0.225005843330527,0
"15307",2014,"20","031",274,8394,0.0326423635930427,-42.0667203773478,0
"15308",2015,"20","031",388,8291,0.0467977324810035,43.3650242501983,0
"15309",2016,"20","031",535,8339,0.0641563736659072,37.0929108412465,0
"15310",2017,"20","031",393,8228,0.0477637335926106,-25.5510702002281,0
"15311",2018,"20","031",392,8232,0.0476190476190476,-0.302920150248394,0
"15312",2019,"20","031",350,8179,0.0427925174226678,-10.1357134123976,0
"15313",2020,"20","031",398,8356,0.0476304451890857,11.3055460575805,0
"15314",2004,"20","033",76,1905,0.0398950131233596,NA,0
"15315",2005,"20","033",107,1931,0.0554117037804246,38.8938101338276,0
"15316",2006,"20","033",54,1842,0.0293159609120521,-47.0942798867545,0
"15317",2007,"20","033",72,1841,0.0391091797935904,33.4057577403585,0
"15318",2008,"20","033",115,1902,0.0604626708727655,54.5996903843907,0
"15319",2009,"20","033",71,1878,0.0378061767838126,-37.4718710932074,0
"15320",2010,"20","033",74,1886,0.039236479321315,3.78325093722462,0
"15321",2011,"20","033",86,1882,0.0456960680127524,16.4632219892581,0
"15322",2012,"20","033",38,1914,0.0198537095088819,-56.5526961677723,0
"15323",2013,"20","033",52,1926,0.0269989615784008,35.9895064764715,0
"15324",2014,"20","033",70,1950,0.0358974358974359,32.9585798816568,0
"15325",2015,"20","033",-1,1827,-0.000547345374931582,-101.524747830167,1
"15326",2016,"20","033",44,1838,0.0239390642002176,-4473.66702937976,1
"15327",2017,"20","033",61,1759,0.0346787947697555,44.8627836063879,0
"15328",2018,"20","033",42,1736,0.0241935483870968,-30.2353252247488,0
"15329",2004,"20","035",1767,36317,0.0486548999091335,NA,0
"15330",2005,"20","035",1637,35928,0.0455633489200623,-6.3540383288113,0
"15331",2006,"20","035",1519,35787,0.0424455807974963,-6.8427106357699,0
"15332",2007,"20","035",1726,36148,0.0477481465087972,12.492621402918,0
"15333",2008,"20","035",2016,36284,0.0555616800793738,16.3640562867442,0
"15334",2009,"20","035",1649,36195,0.0455587788368559,-18.0032375339048,0
"15335",2010,"20","035",1599,36312,0.044035029742234,-3.34457844025721,0
"15336",2011,"20","035",1714,36249,0.0472840630086347,7.37829243086579,0
"15337",2012,"20","035",1721,36267,0.0474536079631621,0.358566806106362,0
"15338",2013,"20","035",1758,36170,0.0486038153165607,2.42385648377145,0
"15339",2014,"20","035",1238,35896,0.0344885223980388,-29.0415326998258,0
"15340",2015,"20","035",1403,35752,0.0392425598567912,13.7844045734554,0
"15341",2016,"20","035",2048,35650,0.0574474053295933,46.3905655982622,0
"15342",2017,"20","035",1520,35297,0.0430631498427628,-25.0389994192141,0
"15343",2018,"20","035",1409,35149,0.040086488947054,-6.91231576551552,0
"15344",2019,"20","035",1496,34908,0.0428555059012261,6.90760659490386,0
"15345",2020,"20","035",1344,34524,0.0389294403892944,-9.16116944455287,0
"15346",2004,"20","037",1917,38656,0.0495912665562914,NA,0
"15347",2005,"20","037",1854,38638,0.0479838500957607,-3.24132971821994,0
"15348",2006,"20","037",1869,38855,0.0481019173851499,0.246056306764957,0
